name,timeout,n,m,density,deg_min,deg_avg,deg_max,deg_var,deg_coeff_of_var,deg_heterogeneity,num_cc,max_cc_n,max_cc_m,max_cc_density,max_cc_radius,max_cc_diameter,max_cc_avg_dist,average_clustering_estimate,num_triangles
pace2023-exact_017.md,Prime,31,1,30,1,0,0,"[1, 30]",30,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1.0,1,0.0,0.0,-inf,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1.0,1,0.0,0.0,-inf,"[30]",30,30.0,30,0.0,0.0,-inf
pace2023-exact_018.md,Prime,34,3,31,1,0,2,"[1, 29, 4]",29,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3]",1,1.1379310344827587,3,0.2568370986920333,0.4453617714151233,-0.351287064302422,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2]",1,1.1290322580645162,2,0.11238293444328826,0.2969229955832361,-0.5273561666068008,"[1, 1, 29]",1,10.333333333333334,29,174.2222222222222,1.277354185369247,0.10631133533993707
pace2023-exact_019.md,Prime,33,1,32,1,0,0,"[1, 32]",32,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1.0,1,0.0,0.0,-inf,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1.0,1,0.0,0.0,-inf,"[32]",32,32.0,32,0.0,0.0,-inf
pace2023-exact_020.md,Prime,33,1,32,1,0,0,"[1, 32]",32,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1.0,1,0.0,0.0,-inf,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1.0,1,0.0,0.0,-inf,"[32]",32,32.0,32,0.0,0.0,-inf
pace2023-exact_021.md,Prime,34,1,33,1,0,0,"[1, 33]",33,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1.0,1,0.0,0.0,-inf,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1.0,1,0.0,0.0,-inf,"[33]",33,33.0,33,0.0,0.0,-inf
pace2023-exact_022.md,Prime,35,2,33,1,0,1,"[1, 32, 2]",32,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",1,1.0625,3,0.12109375,0.3275155507547072,-0.48476807446113757,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",1,1.0606060606060606,2,0.05693296602387511,0.2249716535431946,-0.6478721996011487,"[1, 32]",1,16.5,32,240.25,0.9393939393939394,-0.027152246043614773
pace2023-exact_023.md,Prime,40,4,36,1,0,3,"[1, 33, 6]",33,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3]",1,1.1818181818181819,3,0.3305785123966942,0.48650425541051984,-0.31291335664285563,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2]",1,1.1666666666666667,2,0.1388888888888889,0.3194382824999699,-0.49561303784624744,"[1, 1, 1, 33]",1,9.0,33,192.0,1.5396007178390019,0.18740810491244989
pace2023-exact_024.md,Parallel,45,5,40,1,2,2,"[1, 3, 39, 2]",3,"[3, 4, 37]",3,14.666666666666666,37,249.55555555555557,1.077090510097526,0.0322521994765321,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3]",2,2.05,3,0.0475,0.10631460837904082,-0.973407056243321,"[1, 1, 2, 3, 33]",1,8.0,33,156.8,1.5652475842498528,0.1945830421822662
pace2023-exact_025.md,Prime,44,2,42,1,0,1,"[1, 41, 2]",41,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",1,1.048780487804878,3,0.09518143961927422,0.2941653637365934,-0.5314084642516241,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",1,1.0476190476190477,2,0.045351473922902494,0.20327890704543541,-0.6919076829902157,"[1, 41]",1,21.0,41,400.0,0.9523809523809523,-0.021189299069938095
pace2023-exact_026.md,Prime,46,2,44,1,1,0,"[1, 43, 2]",43,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",1,1.0465116279069768,3,0.09085992428339643,0.2880329199292382,-0.5405578729124123,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",1,1.0454545454545454,2,0.04338842975206612,0.19924242151981914,-0.7006181886506332,"[1, 43]",1,22.0,43,441.0,0.9545454545454546,-0.02020338608828695
pace2023-exact_027.md,Prime,52,6,46,1,5,0,"[1, 41, 10]",41,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3]",1,1.2439024390243902,3,0.42831647828673414,0.5261336417646564,-0.27890392788230217,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1,1.2173913043478262,2,0.1701323251417769,0.3388154635894692,-0.47003677662255683,"[1, 1, 1, 1, 1, 41]",1,7.666666666666667,41,222.22222222222217,1.9444069369563386,0.2887871618143976
pace2023-exact_028.md,Prime,49,2,47,1,0,1,"[1, 46, 2]",46,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",1,1.0434782608695652,3,0.08506616257088842,0.27950849718747367,-0.5536049848239342,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",1,1.0425531914893618,2,0.04074241738343142,0.19360883633683953,-0.7130748253088512,"[1, 46]",1,23.5,46,506.25,0.9574468085106383,-0.018885344160373765
pace2023-exact_029.md,Prime,51,3,48,1,0,2,"[1, 46, 4]",46,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3]",1,1.0869565217391304,3,0.166351606805293,0.3752332607858744,-0.42569867259695326,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2]",1,1.0833333333333333,2,0.0763888888888889,0.25512498387349236,-0.5932470097277242,"[1, 1, 46]",1,16.0,46,450.0,1.3258252147247767,0.12248627423174707
pace2023-exact_030.md,Prime,53,5,48,1,1,3,"[1, 44, 8]",44,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3]",1,1.1818181818181819,3,0.33057851239669417,0.48650425541051984,-0.31291335664285563,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]",1,1.1666666666666667,2,0.13888888888888887,0.31943828249996986,-0.49561303784624755,"[1, 1, 1, 1, 44]",1,9.6,44,295.84000000000003,1.7916666666666667,0.2532572138679805
pace2023-exact_031.md,Prime,49,1,48,1,0,0,"[1, 48]",48,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1.0,1,0.0,0.0,-inf,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1.0,1,0.0,0.0,-inf,"[48]",48,48.0,48,0.0,0.0,-inf
pace2023-exact_032.md,Prime,50,2,48,1,1,0,"[1, 47, 2]",47,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",1,1.0425531914893618,3,0.08329560887279312,0.27682979522960277,-0.5577871685237454,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",1,1.0416666666666667,2,0.03993055555555556,0.19183326093250877,-0.7170760906632412,"[1, 47]",1,24.0,47,529.0,0.9583333333333334,-0.018483405694013126
pace2023-exact_033.md,Prime,54,3,51,1,0,2,"[1, 49, 4]",49,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3]",1,1.0816326530612246,3,0.15660141607663478,0.36586263074840225,-0.4366819471369584,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2]",1,1.0784313725490196,2,0.0722798923490965,0.24929653092367432,-0.603283764862404,"[1, 1, 49]",1,17.0,49,512.0,1.3310245292923248,0.12418605910964149
pace2023-exact_034.md,Prime,76,25,51,1,19,5,"[1, 27, 48]",27,"[1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",1,2.7777777777777777,3,0.39506172839506176,0.22627416997969524,-0.6453650195120846,"[1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1,1.9411764705882353,2,0.05536332179930796,0.12121212121212122,-0.9164539485499251,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 27]",1,2.04,27,25.9584,2.4975189534259856,0.3975087927286846
pace2023-exact_035.md,Prime,53,1,52,1,0,0,"[1, 52]",52,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1,1.0,1,0.0,0.0,-inf,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1,1.0,1,0.0,0.0,-inf,"[52]",52,52.0,52,0.0,0.0,-inf
pace2023-exact_036.md,Prime,59,7,52,1,1,5,"[1, 46, 12]",46,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3]",1,1.2608695652173914,3,0.45368620037807184,0.534204599476885,-0.27229237704315307,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.7800000000000011, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",1,1.2307692307692308,2,0.1775147928994083,0.3423265984407288,-0.46555935529609355,"[1, 1, 1, 1, 1, 1, 46]",1,7.428571428571429,46,247.9591836734693,2.1197507389469807,0.32628479533236626
pace2023-exact_037.md,Prime,54,2,52,1,0,1,"[1, 51, 2]",51,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",1,1.0392156862745099,3,0.07689350249903883,0.2668327476175651,-0.5737608717687984,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.9799999999999969, 2.0]",1,1.0384615384615385,2,0.036982248520710054,0.18518518518518515,-0.7323937598229686,"[1, 51]",1,26.0,51,625.0,0.9615384615384616,-0.017033339298780342
pace2023-exact_038.md,Prime,59,7,52,1,6,0,"[1, 46, 12]",46,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3]",1,1.2608695652173914,3,0.4536862003780719,0.5342045994768851,-0.27229237704315307,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.7800000000000011, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",1,1.2307692307692308,2,0.1775147928994083,0.3423265984407288,-0.46555935529609355,"[1, 1, 1, 1, 1, 1, 46]",1,7.428571428571429,46,247.9591836734693,2.1197507389469807,0.32628479533236626
